period,network,station,name,x,y
before_2007,0000,F002921,Detrític neogen de l'Empordà - 17136-0004,493736.65,4670015.31
before_2007,0000,F002922,Detrític neogen de l'Empordà - 17136-0001,493634,4671432
before_2007,0000,F002924,Fluviodeltaic del Fluvià - Muga - 17214-0010,498726.74,4681030.29
before_2007,0000,F002926,Detrític neogen de l'Empordà - 17111-0019,488501.68,4674620.36
before_2007,0000,F002927,Detrític neogen de l'Empordà - 17216-0012,493946.59,4661595.29
before_2007,0000,F002928,Detrític neogen de l'Empordà - 17111-0006,488906.68,4674540.35
before_2007,0000,F002930,Detrític neogen de l'Empordà - 17111-0015,488407.68,4674480.36
before_2007,0000,F002931,Detrític neogen de l'Empordà - 17075-0011,496186.64,4668245.29
before_2007,0000,F002932,Detrític neogen de l'Empordà - 17123-0022,483726.54,4657535.37
before_2007,0000,F002933,Detrític neogen de l'Empordà - 17123-0020,483686.54,4657675.37
before_2007,0000,F002934,Detrític neogen de l'Empordà - 17123-0006,484036.54,4657605.36
before_2007,0000,F002935,Fluviodeltaic del Baix Ter - 17025-0006,493527,4655395
before_2007,0000,F002937,Fluviodeltaic del Baix Ter - 17025-0013,493895,4654557
before_2007,0000,F002939,Fluviodeltaic del Baix Ter - 17067-0015,496626.54,4655155.26
before_2007,0000,F002941,Fluviodeltaic del Baix Ter - 17004-0019,506911,4661585
before_2007,0000,F002942,Detrític neogen de l'Empordà - 17111-0004,488721.68,4674625.35
before_2007,0000,F002944,Detrític neogen de l'Empordà - 17012-0013,493066.71,4677695.33
before_2007,0000,F002945,Detrític neogen de l'Empordà - 17012-0020,492041.7,4676015.33
before_2007,0000,F002946,Detrític neogen de l'Empordà - 17012-0012,493066.7,4676405.32
before_2007,0000,F002947,Detrític neogen de l'Empordà - 17012-0021,493026.71,4677445.33
before_2007,0000,F002948,Detrític neogen de l'Empordà - 17012-0016,492216.72,4678675.33
before_2007,0000,F002949,Detrític neogen de l'Empordà - 17012-0010,492567.71,4678271.33
before_2007,0000,F002950,N/D - Subterrània - 17077-0005,505667,4687345
before_2007,0000,F002953,Detrític neogen de l'Empordà - 17035-0008,481559,4659375
before_2007,0000,F002954,Detrític neogen de l'Empordà - 17075-0012,496246.58,4670965.34
before_2007,0000,F002955,Fluviodeltaic del Fluvià - Muga - 17210-0021,500691.65,4668275.25
before_2007,0000,F002956,Detrític neogen de l'Empordà - 17221-0024,496066.72,4678505.3
before_2007,0000,F002957,Fluviodeltaic del Fluvià - Muga - 17214-0011,498421.74,4680925.29
before_2007,0000,F002960,Detrític neogen de l'Empordà - 17187-0022,498126.62,4664575.27
before_2007,0000,F002961,Detrític neogen de l'Empordà - 17187-0021,498091.62,4664570.27
before_2007,0000,F002964,Detrític neogen de l'Empordà - 17169-0006,488693,4655241
before_2007,0000,F002967,Fluviodeltaic del Fluvià - Muga - 17214-0015,497936.74,4681160.29
before_2007,0000,F002968,Fluviodeltaic del Baix Ter - 17050-0021,492717,4657249
before_2007,0000,F002969,Detrític neogen de l'Empordà - 17218-0016,489634,4662555
before_2007,0000,F002970,Detrític neogen de l'Empordà - 17216-0020,493966.59,4661595.29
before_2007,0000,F002971,Detrític neogen de l'Empordà - 17016-0006,492319,4663900
before_2007,0000,F002972,Fluviodeltaic del Fluvià - Muga - 17214-0014,498206.75,4681400.29
before_2007,0000,F002973,Fluviodeltaic del Fluvià - Muga - 17214-0009,498576.74,4681200.29
before_2007,0000,F002974,Fluviodeltaic del Fluvià - Muga - 17214-0008,498381.75,4681595.29
before_2007,0000,F002975,Detrític neogen de l'Empordà - 17111-0008,488556.68,4674695.36
before_2007,0000,F002976,Paleògens del Baix Ter - 17176-0004,499331.64,4666900.26
before_2007,0000,F002977,Paleògens del Baix Ter - 17176-0009,499476.64,4667260.26
before_2007,0000,F002978,Paleògens del Baix Ter - 17176-0007,498966.64,4667020.26
before_2007,0000,F002979,Fluviodeltaic del Baix Ter - 17025-0009,492707,4653995
before_2007,0000,F002980,Fluviodeltaic del Baix Ter - 17025-0005,492989,4653923
before_2007,0000,F002981,Fluviodeltaic del Baix Ter - 17025-0008,493356.53,4654155.29
before_2007,0000,F002982,Fluviodeltaic del Baix Ter - 17004-0009,506912,4661230
before_2007,0000,F002983,Fluviodeltaic del Baix Ter - 17057-0015,503407,4648410
before_2007,0000,F002993,Fluviovolcànic de la Garrotxa - 17185-0028,457906.57,4673215.15
before_2007,0000,F002996,Fluviovolcànic de la Garrotxa - 17114-0020,456531,4669174
before_2007,0000,F003009,"Al·luvials del Ter Mig, Brugent i Llémena - 17169-0007",485567,4652805
before_2007,0000,F003014,Fluviovolcànic de la Garrotxa - 17184-0040,462514,4666775
before_2007,0000,F003016,Fluviovolcànic de la Garrotxa - 17114-0078,460138,4667569
before_2007,0000,F003019,"Al·luvials del Ter Mig, Brugent i Llémena - 17163-0033",480428.47,4648233.38
before_2007,0000,F003025,Fluviovolcànic de la Garrotxa - 17114-0010,458717,4672106
before_2007,0000,F003029,Fluviovolcànic de la Garrotxa - 17114-0017,458465,4669148
before_2007,0000,F003030,Fluviovolcànic de la Garrotxa - 17184-0027,459525.58,4667431.56
before_2007,0000,F003031,Fluviovolcànic de la Garrotxa - 17208-0042,458267,4672626
before_2007,0000,F003032,Fluviovolcànic de la Garrotxa - 17046-0002,461870.5,4674146
before_2007,0000,F003035,Fluviovolcànic de la Garrotxa - 17184-0026,461137,4666371
before_2007,0000,F003043,Fluviovolcànic de la Garrotxa - 17207-0004,453046.56,4666579.61
before_2007,0000,F003050,Baixa Garrotxa-Pla de l'Estany - 17174-0015,473907.57,4663782.45
before_2007,0000,F003052,Baixa Garrotxa-Pla de l'Estany - 17174-0012,474131.57,4663245.45
before_2007,0000,F003054,Fluviovolcànic de la Garrotxa - 17114-0015,460419,4667426
before_2007,0000,F003056,Fluviovolcànic de la Garrotxa - 17114-0025,461257,4667271
before_2007,0000,F003057,Fluviovolcànic de la Garrotxa - 17114-0019,461457,4667333
before_2007,0000,F003080,Plana de Vic - Collsacabra - 08112-0023,442095,4652244
before_2007,0000,F003082,Moianès-Sant Llorenç del Munt - 08017-0010,436506,4629596
before_2007,0000,F003086,Plana de Vic - Collsacabra - 08111-0006,438171,4638596
before_2007,0000,F003090,N/D - Subterrània - 08199-0021,429456.41,4650870.77
before_2007,0000,F003092,Plana de Vic - Collsacabra - 08116-0004,445081.4,4647295.64
before_2007,0000,F003102,Plana de Vic - Collsacabra - 08247-0004,431666,4640496
before_2007,0000,F003103,Plana de Vic - Collsacabra - 08100-0014,439819,4645853
before_2007,0000,F003104,Prelitoral del Vallès - 08067-0029,436071.24,4627508.68
before_2007,0000,F003105,Plana de Vic - Collsacabra - 08111-0008,437905.93,4639308.58
before_2007,0000,F003106,Moianès-Sant Llorenç del Munt - 08269-0007,436977,4632427
before_2007,0000,F003107,Plana de Vic - Collsacabra - 08083-0005,443456,4643046
before_2007,0000,F003108,Plana de Vic - Collsacabra - 08112-0018,441356.42,4649985.68
before_2007,0000,F003109,Plana de Vic - Collsacabra - 08278-0004,440806.31,4636345.66
before_2007,0000,F003110,Plana de Vic - Collsacabra - 08100-0013,436256,4645996
before_2007,0000,F003111,Plana de Vic - Collsacabra - 08129-0010,431106,4637146
before_2007,0000,F003112,Moianès-Sant Llorenç del Munt - 08269-0002,437194,4632220
before_2007,0000,F003116,Plana de Vic - Collsacabra - 08129-0011,435652,4636555
before_2007,0000,F003117,Plana de Vic - Collsacabra - 08083-0004,443356,4643046
before_2007,0000,F003118,Plana de Vic - Collsacabra - 08254-0041,447806,4655746
before_2007,0000,F003119,N/D - Subterrània - 08201-0008,427556,4654496
before_2007,0000,F003120,Plana de Vic - Collsacabra - 08271-0003,430966,4653632
before_2007,0000,F003122,Plana de Vic - Collsacabra - 08116-0002,441656,4648496
before_2007,0000,F003124,Plana de Vic - Collsacabra - 08117-0004,437126,4653171
before_2007,0000,F003125,Plana de Vic - Collsacabra - 08100-0012,437689,4648467
before_2007,0000,F003126,Plana de Vic - Collsacabra - 08183-0002,443431,4648546
before_2007,0000,F003127,Plana de Vic - Collsacabra - 08100-0011,435551,4645216
before_2007,0000,F003128,Plana de Vic - Collsacabra - 08254-0038,451356,4655296
before_2007,0000,F003129,Plana de Vic - Collsacabra - 08254-0040,451756.47,4654595.6
before_2007,0000,F003131,Plana de Vic - Collsacabra - 08117-0018,437202,4653311
before_2007,0000,F003132,Plana de Vic - Collsacabra - 08100-0010,436505.39,4646724.71
before_2007,0000,F003133,N/D - Subterrània - 08199-0020,429306,4649306
before_2007,0000,F003134,Plana de Vic - Collsacabra - 08280-0005,451768,4651682
before_2007,0000,F003135,Plana de Vic - Collsacabra - 08246-0009,439674,4640003
before_2007,0000,F003136,Plana de Vic - Collsacabra - 08278-0003,440581.3,4634895.66
before_2007,0000,F003140,Plana de Vic - Collsacabra - 08233-0004,441856,4657146
before_2007,0000,F003141,Plana de Vic - Collsacabra - 08233-0002,441956.49,4658945.68
before_2007,0000,F003143,Plana de Vic - Collsacabra - 08243-0002,435088,4649462
before_2007,0000,F003145,N/D - Subterrània - 08160-0007,426660,4654682
before_2007,0000,F003146,Plana de Vic - Collsacabra - 08195-0003,427706.45,4657245.79
before_2007,0000,F003147,Plana de Vic - Collsacabra - 08265-0010,438148,4656795
before_2007,0000,F003148,Plana de Vic - Collsacabra - 08265-0006,440156,4657396
before_2007,0000,F003152,Plana de Vic - Collsacabra - 08183-0001,442723,4648744
before_2007,0000,F003153,Moianès-Sant Llorenç del Munt - 08067-0028,435556,4627171
before_2007,0000,F003154,Prelitoral del Vallès - 08269-0016,436656.24,4627295.68
before_2007,0000,F003157,Plana de Vic - Collsacabra - 08247-0003,432468.32,4639329.73
before_2007,0000,F003158,Plana de Vic - Collsacabra - 08183-0005,442282,4647247
before_2007,0000,F003161,Plana de Vic - Collsacabra - 08278-0008,441231,4637121
before_2007,0000,F003162,Plana de Vic - Collsacabra - 08037-0004,443263,4641474
before_2007,0000,F003164,Plana de Vic - Collsacabra - 08220-0005,443475.36,4641950.65
before_2007,0000,F003169,Plana de Vic - Collsacabra - 08298-0009,438281,4643619
before_2007,0000,F003170,Plana de Vic - Collsacabra - 08269-0011,440386,4631956
before_2007,0000,F003172,Plana de Vic - Collsacabra - 08254-0044,447816,4655746
before_2007,0000,F003173,Plana de Vic - Collsacabra - 08150-0006,438026.46,4656280.71
before_2007,0000,F003174,Plana de Vic - Collsacabra - 08201-0009,429206.45,4656095.78
before_2007,0000,F003175,Plana de Vic - Collsacabra - 08201-0005,430216.57,4656749.4
before_2007,0000,F003180,Plana de Vic - Collsacabra - 08298-0008,435916.35,4641445.7
before_2007,0000,F003181,Plana de Vic - Collsacabra - 08117-0017,437221,4653221
before_2007,0000,F003182,Moianès-Sant Llorenç del Munt - 08067-0026,435701,4626034
before_2007,0000,F003185,Plana de Vic - Collsacabra - 08220-0002,443590,4637818
before_2007,0000,F003186,Plana de Vic - Collsacabra - 08285-0005,438765.15,4654991.9
before_2007,0000,F003187,Plana de Vic - Collsacabra - 08278-0005,441410,4638376
before_2007,0000,F003188,Moianès-Sant Llorenç del Munt - 08283-0008,434816,4632496
before_2007,0000,F003190,Plana de Vic - Collsacabra - 08283-0007,439331.3,4634635.67
before_2007,0000,F003192,Moianès-Sant Llorenç del Munt - 08283-0015,433456.27,4632170.71
before_2007,0000,F003194,Plana de Vic - Collsacabra - 08285-0021,439227,4655606
before_2007,0000,F003196,Plana de Vic - Collsacabra - 08285-0022,438486,4655336
before_2007,0000,F003197,Plana de Vic - Collsacabra - 08285-0019,438576.45,4655220.7
before_2007,0000,F003198,Plana de Vic - Collsacabra - 08278-0009,441206,4638846
before_2007,0000,F003199,Plana de Vic - Collsacabra - 08112-0021,441856,4651796
before_2007,0000,F003200,Plana de Vic - Collsacabra - 08112-0022,441769,4650024
before_2007,0000,F003201,Plana de Vic - Collsacabra - 08285-0027,438688,4653003
before_2007,0000,F003202,Plana de Vic - Collsacabra - 08285-0031,440404,4654251
before_2007,0000,F003203,Plana de Vic - Collsacabra - 08275-0009,443856,4644796
before_2007,0000,F003204,Plana de Vic - Collsacabra - 08283-0004,436691,4634601
before_2007,0000,F003206,Plana de Vic - Collsacabra - 08037-0005,441806.36,4641895.66
before_2007,0000,F003207,Plana de Vic - Collsacabra - 08117-0003,437346,4652986
before_2007,0000,F003210,Al·luvials del Vallès - 08088-0025,440147.15,4614973.63
before_2007,0000,F003213,Prelitoral del Vallès - 08033-0036,429626.1,4610599.7
before_2007,0000,F003221,Al·luvials del Vallès - 08088-0028,440324.15,4615102.63
before_2007,0000,F003222,Al·luvials del Vallès - 08088-0055,440640.16,4616488.63
before_2007,0000,F003230,Prelitoral del Vallès - 08014-0002,437842.22,4624198.66
before_2007,0000,F003234,Prelitoral del Vallès - 08067-0003,436305.24,4627444.68
before_2007,0000,F003244,Al·luvials del Vallès - 08088-0016,440153.15,4614989.63
before_2007,0000,F003246,Al·luvials del Vallès - 08023-0053,434867.13,4612935.67
before_2007,0000,F003247,Al·luvials del Vallès - 08023-0025,434144.13,4613879.67
before_2007,0000,F003248,Moianès-Sant Llorenç del Munt - 08017-0011,435962,4630263
before_2007,0000,F003251,Prelitoral del Vallès - 08014-0001,437834.22,4624153.66
before_2007,0000,F003260,N/D - Subterrània - 25193-0001,382806,4666296
before_2007,0000,F003263,N/D - Subterrània - 25146-0008,391575,4661043
before_2007,0000,F003265,Conca alta de Cardener i Llobregat - 08022-0008,403467.9,4662946.4
before_2007,0000,F003266,N/D - Subterrània - 08188-0004,413656,4654921
before_2007,0000,F003267,N/D - Subterrània - 08109-0002,423587,4657693
before_2007,0000,F003269,N/D - Subterrània - 08177-0001,413506,4661966
before_2007,0000,F003272,N/D - Subterrània - 25166-0002,369206,4645496
before_2007,0000,F003282,N/D - Subterrània - 08049-0002,403788,4651986
before_2007,0000,F003283,Conca alta de Cardener i Llobregat - 08045-0010,395156.44,4662466.04
before_2007,0000,F003284,N/D - Subterrània - 08045-0002,397815,4658379
before_2007,0000,F003285,N/D - Subterrània - 08171-0004,419506,4651012
before_2007,0000,F003286,Al·luvial d'Urgell - 25041-0005,334931,4616287
before_2007,0000,F003287,Calcàries de Tàrrega - 25907-0017,351616,4629336
before_2007,0000,F003288,Al·luvial del baix Segre_Cat - 25220-0002,314342,4621714
before_2007,0000,F003289,Al·luvial d'Urgell - 25050-0008,335913,4613200
before_2007,0000,F003290,Calcàries de Tàrrega - 25911-0001,353261,4624051
before_2007,0000,F003291,Calcàries de Tàrrega - 25907-0002,351421,4629196
before_2007,0000,F003292,N/D - Subterrània - 25049-0002,329323,4625475
before_2007,0000,F003293,Calcàries de Tàrrega - 25911-0014,353296,4623106
before_2007,0000,F003294,N/D - Subterrània - 25079-0002,333725,4634635
before_2007,0000,F003295,N/D - Subterrània - 25145-0002,342726,4602871
before_2007,0000,F003296,Calcàries de Tàrrega - 25907-0024,354706.5,4626324.7
before_2007,0000,F003297,Calcàries de Tàrrega - 25911-0022,353271,4623516
before_2007,0000,F003299,N/D - Subterrània - 25069-0007,311368,4632447
before_2007,0000,F003301,N/D - Subterrània - 25040-0027,316935,4626996
before_2007,0000,F003303,N/D - Subterrània - 25120-0011,302778,4615343
before_2007,0000,F003306,Al·luvial del baix Segre_Cat - 25220-0004,314406,4621797
before_2007,0000,F003307,Al·luvial d'Urgell - 25099-0001,327182,4609995
before_2007,0000,F003308,N/D - Subterrània - 25050-0004,333853,4609964
before_2007,0000,F003309,Al·luvial d'Urgell - 25113-0004,332569,4615731
before_2007,0000,F003310,Calcàries de Tàrrega - 25219-0002,357956,4621796
before_2007,0000,F003312,Calcàries de Tàrrega - 25907-0016,356474,4624166
before_2007,0000,F003313,Calcàries de Tàrrega - 25907-0023,355556,4621446
before_2007,0000,F003314,Calcàries de Tàrrega - 25907-0004,357705.6,4624145.5
before_2007,0000,F003315,Serres marginals catalanes - 25034-0018,334680.2,4646520.8
before_2007,0000,F003316,Al·luvial d'Urgell - 25096-0008,335260,4619778
before_2007,0000,F003318,Al·luvial d'Urgell - 25093-0001,323736,4610945
before_2007,0000,F003321,N/D - Subterrània - 25015-0003,301609,4632906
before_2007,0000,F003322,N/D - Subterrània - 25070-0001,332568,4622705
before_2007,0000,F003323,Al·luvial d'Urgell - 25050-0006,334890,4613418
before_2007,0000,F003325,N/D - Subterrània - 25070-0003,332491,4623405
before_2007,0000,F003326,Al·luvial d'Urgell - 25068-0010,332160,4611922
before_2007,0000,F003327,Al·luvial d'Urgell - 25052-0002,318292,4615027
before_2007,0000,F003328,Al·luvial d'Urgell - 25050-0007,334322,4614850
before_2007,0000,F003330,Al·luvial del baix Segre_Cat - 25102-0001,278378,4589163
before_2007,0000,F003336,N/D - Subterrània - 25033-0002,309196,4602513
before_2007,0000,F003337,N/D - Subterrània - 25120-0009,289048,4618082
before_2007,0000,F003338,N/D - Subterrània - 25120-0021,286936,4620082
before_2007,0000,F003339,Al·luvial del baix Segre_Cat - 25120-0020,297835,4606041
before_2007,0000,F003340,Al·luvial del baix Segre_Cat - 25210-0001,291154,4602567
before_2007,0000,F003342,Al·luvial del baix Segre_Cat - 25204-0008,284182,4593806
before_2007,0000,F003344,N/D - Subterrània - 25048-0006,315182,4608217
before_2007,0000,F003347,Calcàries de Tàrrega - 25907-0020,354642.6,4625835.4
before_2007,0000,F003348,Al·luvial d'Urgell - 25225-0002,337156,4617746
before_2007,0000,F003350,Al·luvial d'Urgell - 25225-0004,337956,4616746
before_2007,0000,F003352,Al·luvial d'Urgell - 25158-0005,323056,4612647
before_2007,0000,F003353,Al·luvial d'Urgell - 25248-0004,327285,4606183
before_2007,0000,F003354,Al·luvial d'Urgell - 25052-0003,320456,4614817
before_2007,0000,F003355,Al·luvial d'Urgell - 25158-0004,322256,4612897
before_2007,0000,F003356,N/D - Subterrània - 25019-0001,292378,4619513
before_2007,0000,F003357,N/D - Subterrània - 25120-0008,299235,4612074
before_2007,0000,F003358,Al·luvial del baix Segre_Cat - 25254-0003,310768.98,4618433.62
before_2007,0000,F003359,N/D - Subterrània - 25176-0001,336481,4607776
before_2007,0000,F003360,Calcàries de Tàrrega - 25132-0002,359621,4628976
before_2007,0000,F003361,Al·luvial d'Urgell - 25027-0004,337106,4616896
before_2007,0000,F003362,Al·luvial d'Urgell - 25027-0005,337006,4616846
before_2007,0000,F003365,N/D - Subterrània - 25035-0002,324078,4629655
before_2007,0000,F003368,Al·luvial del baix Segre_Cat - 25174-0001,304457,4623976
before_2007,0000,F003369,Al·luvial del baix Segre_Cat - 25231-0003,308092,4619350
before_2007,0000,F003371,N/D - Subterrània - 25008-0001,309752,4625929
before_2007,0000,F003372,N/D - Subterrània - 25019-0005,287666,4620990
before_2007,0000,F003373,Al·luvial d'Urgell - 25068-0009,329956,4611846
before_2007,0000,F003377,N/D - Subterrània - 25135-0012,322756,4607899
before_2007,0000,F003379,N/D - Subterrània - 25230-0007,318900,4606684
before_2007,0000,F003380,N/D - Subterrània - 25049-0001,330011.05,4624708.48
before_2007,0000,F003381,Calcàries de Tàrrega - 25907-0011,355866,4624796
before_2007,0000,F003382,Al·luvial del baix Segre_Cat - 25040-0025,318976,4628797
before_2007,0000,F003383,Al·luvial d'Urgell - 25168-0004,320732,4616487
before_2007,0000,F003384,Calcàries de Tàrrega - 25907-0007,355856,4627996
before_2007,0000,F003386,N/D - Subterrània - 25047-0001,325421,4626547
before_2007,0000,F003389,Calcàries de Tàrrega - 25132-0001,360006,4629946
before_2007,0000,F003390,Al·luvial d'Urgell - 25252-0008,327011,4613902
before_2007,0000,F003391,N/D - Subterrània - 25048-0002,314006,4607842
before_2007,0000,F003392,Calcàries de Tàrrega - 25907-0025,356256,4626746
before_2007,0000,F003396,Al·luvial d'Urgell - 25027-0008,337156,4615796
before_2007,0000,F003398,N/D - Subterrània - 25113-0003,330767,4615722
before_2007,0000,F003399,Serres marginals catalanes - 25094-0003,334922,4639920
before_2007,0000,F003402,Al·luvial d'Urgell - 25093-0003,323596,4610897
before_2007,0000,F003403,Calcàries de Tàrrega - 25911-0027,350406,4624296
before_2007,0000,F003405,Calcàries de Tàrrega - 25157-0008,345577,4625300
before_2007,0000,F003407,N/D - Subterrània - 25003-0005,337419,4634364
before_2007,0000,F003417,Al·luvial d'Urgell - 25048-0003,316006,4611852
before_2007,0000,F003418,Al·luvial d'Urgell - 25252-0004,324816,4612277
before_2007,0000,F003419,Al·luvial d'Urgell - 25248-0005,329821,4608510
before_2007,0000,F003420,N/D - Subterrània - 25003-0004,334956,4626346
before_2007,0000,F003423,Calcàries de Tàrrega - 25157-0003,346998.58,4624594.25
before_2007,0000,F003424,N/D - Subterrània - 25177-0003,335974,4629599
before_2007,0000,F003425,Al·luvial del baix Segre_Cat - 25211-0001,297039,4604345
before_2007,0000,F003426,N/D - Subterrània - 25150-0003,352611,4636320
before_2007,0000,F003428,N/D - Subterrània - 08060-0003,370423,4626238
before_2007,0000,F003429,N/D - Subterrània - 25055-0004,363662,4632875
before_2007,0000,F003431,N/D - Subterrània - 25120-0012,298923,4612828
before_2007,0000,F003433,Calcàries de Tàrrega - 25907-0018,355006,4621546
before_2007,0000,F003434,N/D - Subterrània - 25249-0002,354916,4641028
before_2007,0000,F003435,Calcàries de Tàrrega - 25157-0007,348073.88,4624132.34
before_2007,0000,F003436,N/D - Subterrània - 25004-0003,312036,4608907
before_2007,0000,F003437,Al·luvial d'Urgell - 25027-0009,340406,4613945
before_2007,0000,F003438,N/D - Subterrània - 25113-0006,327576,4617363
before_2007,0000,F003439,Calcàries de Tàrrega - 25907-0026,356985.66,4632560.89
before_2007,0000,F003440,Al·luvial d'Urgell - 25027-0003,339806,4613396
before_2007,0000,F003441,N/D - Subterrània - 25205-0002,320906,4609797
before_2007,0000,F003443,Al·luvial d'Urgell - 25052-0001,319687,4612941
before_2007,0000,F003444,Al·luvial d'Urgell - 25093-0002,321416,4610547
before_2007,0000,F003447,Al·luvial d'Urgell - 25135-0011,325635,4607439
before_2007,0000,F003448,N/D - Subterrània - 25070-0002,332519,4622722
before_2007,0000,F003449,Al·luvial d'Urgell - 25225-0003,338579.02,4618834.41
before_2007,0000,F003450,Al·luvial d'Urgell - 25168-0003,320687,4616752
before_2007,0000,F003451,N/D - Subterrània - 25003-0006,341906,4624796
before_2007,0000,F003452,Al·luvial d'Urgell - 25050-0009,330904,4609808
before_2007,0000,F003453,Calcàries de Tàrrega - 25907-0019,356506,4624396
before_2007,0000,F003454,Al·luvial d'Urgell - 25158-0003,323745,4612839
before_2007,0000,F003455,Calcàries de Tàrrega - 25911-0021,353296,4623511
before_2007,0000,F003456,Al·luvial d'Urgell - 25248-0003,328356,4607936
before_2007,0000,F003457,Al·luvial d'Urgell - 25248-0002,328276,4606116
before_2007,0000,F003458,N/D - Subterrània - 25003-0003,334788.3,4626695.2
before_2007,0000,F003459,Calcàries de Tàrrega - 25907-0027,354671,4621338
before_2007,0000,F003460,Calcàries de Tàrrega - 25907-0022,355196,4630795
before_2007,0000,F003461,N/D - Subterrània - 25034-0011,344633,4636809
before_2007,0000,F003462,Calcàries de Tàrrega - 25907-0021,359171,4623496
before_2007,0000,F003464,Al·luvial d'Urgell - 25099-0002,328121,4608687
before_2007,0000,F003465,Detrítics terciaris del Llobregat mig - 08182-0005,406106,4616746
before_2007,0000,F003466,Detrítics terciaris del Llobregat mig - 08062-0002,403246.22,4631485.94
before_2007,0000,F003467,Detrítics terciaris del Llobregat mig - 08010-0004,409281,4626021
before_2007,0000,F003468,Detrítics terciaris del Llobregat mig - 08191-0010,404456.2,4628900.92
before_2007,0000,F003469,Detrítics terciaris del Llobregat mig - 08182-0002,406081.12,4617995.89
before_2007,0000,F003470,Detrítics terciaris del Llobregat mig - 08213-0001,407966,4622796
before_2007,0000,F003471,Detrítics terciaris del Llobregat mig - 08141-0005,407581.29,4639495.92
before_2007,0000,F003472,Detrítics terciaris del Llobregat mig - 08141-0013,407606.3,4639495.9
before_2007,0000,F003477,Detrítics terciaris del Llobregat mig - 08191-0011,407742.23,4631522.9
before_2007,0000,F003479,Detrítics terciaris del Llobregat mig - 08018-0003,406556,4634296
before_2007,0000,F003480,Detrítics terciaris del Llobregat mig - 08192-0005,404906.18,4626295.91
before_2007,0000,F003481,N/D - Subterrània - 25056-0002,302905.65,4577496.61
before_2007,0000,F003482,N/D - Subterrània - 25226-0001,298506,4590547
before_2007,0000,F003483,N/D - Subterrània - 25009-0001,329206,4588196
before_2007,0000,F003484,N/D - Subterrània - 25253-0002,327626.05,4582602.91
before_2007,0000,F003485,N/D - Subterrània - 25206-0004,306406,4586997
before_2007,0000,F003486,N/D - Subterrània - 25170-0002,310206,4578497
before_2007,0000,F003487,N/D - Subterrània - 25224-0003,309806,4584997
before_2007,0000,F003488,N/D - Subterrània - 25226-0002,299456,4588347
before_2007,0000,F003489,N/D - Subterrània - 25169-0008,326006,4580796
before_2007,0000,F003490,N/D - Subterrània - 25118-0001,311207,4581698
before_2007,0000,F003491,N/D - Subterrània - 25101-0004,307906,4579097
before_2007,0000,F003492,N/D - Subterrània - 25125-0002,294906,4582997
before_2007,0000,F003494,Detrítics terciaris del Llobregat mig - 08229-0004,394916.21,4632596
before_2007,0000,F003495,Detrítics terciaris del Llobregat mig - 08191-0008,407016.18,4625795.9
before_2007,0000,F003496,Detrítics terciaris del Llobregat mig - 08192-0004,404766.19,4626685.92
before_2007,0000,F003497,Detrítics terciaris del Llobregat mig - 08038-0001,398206,4627896
before_2007,0000,F003498,Detrítics terciaris del Llobregat mig - 08218-0003,399256.17,4625145.96
before_2007,0000,F003501,Detrítics terciaris del Llobregat mig - 08047-0007,390006,4641696
before_2007,0000,F003502,Detrítics terciaris del Llobregat mig - 08047-0003,391706.28,4641196.04
before_2007,0000,F003503,Detrítics terciaris del Llobregat mig - 08141-0007,392956.24,4636596.02
before_2007,0000,F003504,Detrítics terciaris del Llobregat mig - 08047-0018,393316.8,4639757
before_2007,0000,F003505,Detrítics terciaris del Llobregat mig - 08274-0007,397106,4629096
before_2007,0000,F003506,Detrítics terciaris del Llobregat mig - 08038-0004,398656.17,4626545.96
before_2007,0000,F003508,Detrítics terciaris del Llobregat mig - 08274-0006,396556,4631196
before_2007,0000,F003510,Detrítics terciaris del Llobregat mig - 08191-0007,407756.19,4627165.89
before_2007,0000,F003512,Detrítics terciaris del Llobregat mig - 08192-0006,403811.19,4627165.92
before_2007,0000,F003514,Detrítics terciaris del Llobregat mig - 08192-0007,404736.18,4626445.92
before_2007,0000,F003519,Detrítics terciaris del Llobregat mig - 08218-0001,400756.14,4621795.94
before_2007,0000,F003522,N/D - Subterrània - 25902-0006,339057,4602678
before_2007,0000,F003523,N/D - Subterrània - 25902-0005,339047,4602678
before_2007,0000,F003524,N/D - Subterrània - 25130-0004,336999,4602283
before_2007,0000,F003526,Calcàries de Tàrrega - 25152-0012,361689.04,4615967.23
before_2007,0000,F003528,Calcàries de Tàrrega - 25085-0006,363328,4614738
before_2007,0000,F003529,Calcàries de Tàrrega - 25152-0013,360496.44,4617210.84
before_2007,0000,F003530,Calcàries de Tàrrega - 25152-0006,362296.4,4617128.6
before_2007,0000,F003531,Calcàries de Tàrrega - 25907-0014,354743,4618698
before_2007,0000,F003533,Calcàries de Tàrrega - 25085-0003,364081,4618946
before_2007,0000,F003534,Calcàries de Tàrrega - 25192-0004,364980,4610919
before_2007,0000,F003535,Calcàries de Tàrrega - 25194-0010,364412,4620840
before_2007,0000,F003536,Calcàries de Tàrrega - 25911-0013,351904,4618958
before_2007,0000,F003537,Calcàries de Tàrrega - 25217-0008,349895,4619708
before_2007,0000,F003538,Calcàries de Tàrrega - 25103-0009,352614.7,4614254.6
before_2007,0000,F003539,N/D - Subterrània - 25216-0012,365061,4604077
